23.4190929956674,22.0
22.499914882713355,19.0
29.632229009599925,34.7
22.560880785951824,20.1
42.47227937074585,43.4
23.777971426045397,17.8
16.92803747241709,18.5
20.569444405898224,21.7
23.707314829344426,21.2
23.344398448599947,23.9
27.39277110749579,25.7
21.32999462545081,21.2
20.597260847779282,21.5
23.00767235853857,21.8
27.353362732858315,25.2
20.755757007030596,25.0
22.533266333108784,22.0
20.42153487723384,17.5
19.003964753908505,18.9
16.704739331816015,17.9
27.26171288998053,25.4
23.057513321174753,21.9
26.1371438018641,28.8
36.02360704920814,25.3
23.60808459704367,22.1
27.665813505284248,32.3
20.344095332946054,20.1
18.79742879847427,21.5
25.17519213602752,28.3
34.97819838625223,32.0
25.127043528509446,23.1
24.614965207262387,25.8
26.703253476634742,24.6
36.32884430549002,38.7
23.97508155727047,22.9
24.305363137936666,22.7
22.770618644053442,24.6
16.985555701753285,17.1
22.51843376685845,19.6
18.182323102384757,19.6
23.03398688216717,22.5
20.82787888710382,18.6
21.55316803909261,20.5
31.644767325530367,31.2
37.93555332463687,39.4
23.53325260447616,21.9
24.519343027976745,27.2
18.296345048170565,20.4
21.584783835107245,22.3
18.543153989137565,23.7
20.432589219404093,22.2
35.88429196486622,35.2
35.08575564303429,37.4
25.63814606940342,27.4
13.876878383365877,12.3
22.269074119443147,17.9
12.410081854530361,15.1
21.64933477132446,20.6
25.711051351642013,18.9
20.000384151368976,17.8
12.858485727049484,11.7
19.902146837324736,20.3
19.769713175887063,16.9
24.84227300633158,23.3
16.58735595169958,18.3
20.97583863147861,16.7
30.26756556967898,30.7
21.07156758729225,25.7
26.22948879005635,23.1
25.57841043250515,24.2
16.108734566064072,13.8
23.806919064492917,24.9
24.877787052743216,19.3
27.97921868698809,27.8
27.809891656442105,27.5
35.07739689414505,35.4
20.298156952313107,21.6
29.91691408997842,33.4
27.858773644066716,33.1
24.87781885027026,31.8
23.328395968170824,25.5
26.980649015487685,27.3
24.130657700196537,26.8
15.133494490439105,14.4
24.654288730200008,22.1
28.425107087908216,26.5
34.66040021006343,35.4
26.371730605748994,22.6
19.289624926785223,16.1
23.5599824974434,23.9
13.979832112911907,17.6
28.91096959377778,27.6
27.180268116747058,25.7
27.78313537944895,27.2
29.46382793453519,27.7
24.618859378232017,33.9
32.90867828830552,34.2
39.076942930236996,40.6
11.201974726181263,13.4
12.73329876668825,16.5
17.751327022918417,18.4
23.123246911216086,19.7
22.625280616354317,22.1
27.188115987909825,26.0
19.123018287135665,24.1
24.34229343890337,18.3
24.687897427277946,26.0
25.389672751467444,20.4
25.480159498648234,22.4
21.893505817390633,23.4
17.313440528281276,16.6
28.217791342214397,27.3
22.386548335889003,18.3
17.385295231451806,15.5
21.25547155481412,14.2
26.168347830456682,32.2
31.64857593772298,30.3
21.80949228180306,20.3
23.555206712562622,22.2
28.453779190131073,25.8
21.872120069154917,18.6
23.357573130601025,21.5
20.15380468112832,20.7
21.71955224635505,20.0
17.65223545771525,18.8
16.979490722963533,16.4
24.85317242175337,23.2
26.170377865684927,22.9
17.635758057523475,19.6
37.515842316648715,37.8
31.89278096839861,33.0
23.718645415996278,21.1
17.95995883549638,13.5
35.2117473493842,34.2
26.56346334144844,32.1
19.439682205714263,16.7
29.666353681888594,31.5
21.579162098341968,23.8
13.003515959169533,10.3
13.265180511761287,14.9
23.21015493005396,23.4
23.893713302694067,21.4
33.93895475946472,34.4
28.91171808186799,29.7
33.24970288836887,32.8
20.667225020342755,21.6
37.27183724665987,39.1
20.714879599512628,22.6
24.513698020051763,22.9
31.52127673912672,35.0
32.63865255762319,36.0
29.53708860967332,29.5
28.831399600998637,30.2
21.068331984434508,19.8
28.275376009064942,28.1
40.64129253476166,42.8
32.89973172717906,31.9
23.074805548166992,20.8
21.475715106117406,19.9
17.192583642356126,21.1
17.238929340169705,19.6
21.139612782335334,23.5
23.319830384457703,21.4
31.424296178222434,36.3
39.54533975367819,35.2
23.963330017564047,24.5
31.395949836596955,32.3
25.885128486361097,22.3
22.840675279220406,22.4
23.4640582001351,26.7
24.39719097113577,25.3
35.1129064453567,34.8
10.790397998130587,12.3
22.399976738814047,22.0
43.76304774070236,42.8
32.92898079024398,34.8
25.696940650072705,22.3
37.8654105333144,32.6
38.57105520175155,35.6
24.258010527635378,21.5
28.518796422601426,31.7
16.35992366159266,17.8
21.194578824914714,21.7
22.893727836288164,20.6
23.66923571492515,21.0
9.438693304868437,11.5
13.877078179520282,13.2
22.83415263887285,23.4
29.003726565144277,30.9
14.062542143580387,14.8
31.33510631549477,30.2
30.293776024179877,34.2
25.527324050562513,25.1
27.322318157970173,28.1
15.325293230014353,17.7
23.589042518369993,22.9
25.82830989993154,24.4
15.39948829563184,16.1
19.937955602884315,22.1
27.740580797734665,28.7
20.939831511240968,17.4
7.893966598663198,9.2
22.67203486552134,22.9
20.40025610810602,21.2
20.389326368038937,20.6
30.196052884403358,30.1
24.231156940662103,26.0
18.05227590935661,17.3
32.24268195728082,34.3
17.154095340926176,19.9
7.370556419619902,9.9
23.948746775153026,20.8
19.851395274870598,23.7
24.74918222544865,24.5
15.999069469050767,18.4
38.19355659044696,35.3
19.03887852886666,18.9
36.6970397033905,33.9
23.282582326207674,21.8
20.66054162647744,22.6
24.242128302159955,24.7
22.591767399693396,22.0
13.167263716485877,15.8
16.46157582307646,19.0
18.723420960046624,21.8
14.062380394124531,14.5
21.560886118837615,17.4
14.201199155026515,14.6
15.756111117401474,18.9
24.531210426256806,30.9
35.012660734521106,34.5
17.781365186611637,18.6
38.04800014536845,40.5
16.062169561361316,17.5
22.624424753562167,22.0
19.508505955025882,21.7
26.96947004890869,27.7
19.645552043260906,20.6
14.712148629122183,16.7
26.58013337919799,21.5
37.0730246296515,39.4
27.126263871308097,22.8
13.39433761379523,12.2
24.839457776811585,24.0
23.222255921095453,18.6
21.457125608252255,22.3
24.412391579712065,23.1
23.907547321578733,23.9
32.41336587692426,26.3
26.193515061869547,26.7
22.792447288710378,22.9
15.56415650379472,15.2
37.90255126523904,40.4
24.379700201262594,22.5
19.469288147627168,17.2
30.17733555537744,32.3
28.608632255692143,29.3
20.85670909325995,22.6
31.306841749442682,32.9
26.096261285480423,24.2
12.821477109953378,11.0
11.335446284232745,9.4
31.482214479201573,33.6
30.6442646265361,33.0
26.34496023162525,23.4
21.06230162629886,21.2
12.590791275941214,13.8
25.753840804100506,21.9
21.474653704099495,20.1
39.07683239628507,40.0
19.670531615837035,20.3
22.164586427435708,18.5
16.37549032626977,15.0
19.499222307963862,16.5
20.400675946578545,21.1
26.393005155230625,24.4
21.02854795310681,20.7
18.17980903015294,17.6
35.21593604814039,37.8
26.27657314369172,23.9
16.059568653216175,16.7
31.748655868666546,31.9
18.3733433267965,16.5
19.165844332411183,13.8
20.23583066131721,20.2
25.3377303968568,23.8
19.63819400797604,22.1
19.388740631624245,20.0
24.898527624760064,23.7
24.873910866586456,22.8
12.68043118431548,12.5
25.09890033264317,28.9
32.58694143494132,37.0
37.090735008746535,34.1
