24.941246835169636,22.0
23.870137449170784,19.0
28.478976463897993,34.7
24.139632703283525,20.1
40.016781868470616,43.4
21.440856507168604,17.8
17.546540410236275,18.5
20.493424921028605,21.7
21.588016377821305,21.2
24.471275127430232,23.9
29.05672498905392,25.7
18.65198614517098,21.2
21.44085488173701,21.5
24.011724617815474,21.8
27.29554283503171,25.2
21.199102227533956,25.0
23.775885450085042,22.0
17.796949023075086,17.5
20.211329370613925,18.9
17.682595874704248,17.9
28.581405721697962,25.4
24.27599903935598,21.9
23.567290152231095,28.8
37.715866586893554,25.3
24.07554002032134,22.1
25.474386480241265,32.3
21.694338017650352,20.1
19.070982582174622,21.5
26.008161520881004,28.3
36.89855182583048,32.0
26.067067637835663,23.1
24.154772776134195,25.8
26.836138508445032,24.6
34.131120490924246,38.7
25.307962595734665,22.9
25.49938319055184,22.7
23.31688941025959,24.6
17.708007244724115,17.1
19.15888686185184,19.6
18.774586600384964,19.6
24.510017511496898,22.5
18.124794351164383,18.6
19.721610843010012,20.5
32.41750578062582,31.2
36.222581648282045,39.4
24.983246643292915,21.9
22.356309733016786,27.2
19.263231908877316,20.4
22.098647466258853,22.3
18.758141798746408,23.7
21.069294626449334,22.2
34.22206143141537,35.2
33.167497734840225,37.4
25.55948182035445,27.4
14.668581510299987,12.3
19.86055173355996,17.9
13.367855127694838,15.1
18.135685203178696,20.6
28.47283163437035,18.9
16.453236620854113,17.8
14.060686582000358,11.7
20.143235774919702,20.3
17.099580723769407,16.9
26.169458989800205,23.3
17.31823597304833,18.3
18.308426847796255,16.7
28.48968714920852,30.7
20.96401024449068,25.7
27.957534646870926,23.1
23.977821980491825,24.2
16.99261481096636,13.8
21.30134492329924,24.9
22.33956420725559,19.3
27.38847217989803,27.8
29.40110044598083,27.5
33.395064012430765,35.4
20.77820955436036,21.6
31.42555392280005,33.4
26.35786712491233,33.1
25.525693166243542,31.8
21.3506376235338,25.5
27.064258440783192,27.3
24.9903207835832,26.8
16.37638278585635,14.4
22.651173238195355,22.1
29.523153908459648,26.5
33.22934934438874,35.4
27.794351860517025,22.6
16.423986286714893,16.1
25.01299658867177,23.9
14.39760014988795,17.6
30.556595401313615,27.6
24.162508572826425,25.7
26.21248873215839,27.2
29.77678780367674,27.7
22.77927761593085,33.9
29.420940010615936,34.2
39.80100757597336,40.6
11.49208829497664,13.4
13.07259040921545,16.5
18.856952355686957,18.4
24.24142363687355,19.7
23.900520053541157,22.1
25.056423984753195,26.0
18.609268454641807,24.1
25.993508191097987,18.3
24.8135908623872,26.0
27.1798002654173,20.4
23.66413145089635,22.4
18.89532818372416,23.4
